"","V1","V2","V3","V4","V5","V6","V7"
"11980",0,0,0,0,0,0,1
"11981",0,0,0,0,0,0,1
"11982",0,0,0,0,0,0,1
"11983",0,0,0,0,0,0,1
"11984",0,0,0,0,0,0,1
"11985",0,0,0,0,0,0,1
"11986",0,0,0,0,0,0,1
"11987",0,0,0,0,0,0,1
"11988",0,0,0,0,0,0,1
"11989",0,0,0,0,0,0,1
"11990",0,0,0,0,0,0,1
"11991",0,0,0,0,0,0,1
"11992",0,0,0,0,0,0,1
"11993",0,0,0,0,0,0,1
"11994",0,0,0,0,0,0,1
"11995",0,0,0,0,0,0,1
"11996",0,0,0,0,0,0,1
"11997",0,0,0,0,0,0,1
"11998",0,0,0,0,0,0,1
"11999",0,0,0,0,0,0,1
"12000",0,0,0,0,0,0,1
"12001",0,0,0,0,0,0,1
"12002",NA,NA,NA,NA,NA,NA,NA
"12003",NA,NA,NA,NA,NA,NA,NA
"12004",NA,NA,NA,NA,NA,NA,NA
"12005",NA,NA,NA,NA,NA,NA,NA
"12006",0,0,0,0,0,0,1
"12007",0,0,0,0,0,0,1
"12008",0,0,0,0,0,0,1
"12009",0,0,0,0,0,0,1
"12010",0,0,0,0,0,0,1
"12011",0,0,0,0,0,0,1
"12012",0,0,0,0,0,0,1
"12013",0,0,0,0,0,0,1
"12014",0,0,0,0,0,0,1
"12015",0,0,0,0,0,0,1
"12016",0,0,0,0,0,0,1
"12017",0,0,0,0,0,0,1
"12018",0,0,0,0,0,0,1
"12019",0,0,0,0,0,0,1
"12020",0,0,0,0,0,0,1
"12021",0,0,0,0,0,0,1
"12022",0,0,0,0,0,0,1
"12023",0,0,0,0,0,0,1
"12024",0,0,0,0,0,0,1
"12025",0,0,0,0,0,0,1
"12026",0,0,0,0,0,0,1
"12027",0,0,0,0,0,0,1
"12028",0,0,0,0,0,0,1
"12029",0,0,0,0,0,0,1
"12030",0,0,0,0,0,0,1
"12031",0,0,0,0,0,0,1
"12032",0,0,0,0,0,0,1
"12033",0,0,0,0,0,0,1
"12034",0,0,0,0,0,0,1
"12035",0,0,0,0,0,0,1
"12036",0,0,0,0,0,0,1
"12037",0,0,0,0,0,0,1
"12038",0,0,0,0,0,0,1
"12039",0,0,0,0,0,0,1
"12040",0,0,0,0,0,0,1
"12041",0,0,0,0,0,0,1
"12042",0,0,0,0,0,0,1
"12043",0,0,0,0,0,0,1
"12044",0,0,0,0,0,0,1
"12045",0,0,0,0,0,0,1
"12046",0,0,0,0,0,0,1
"12047",0,0,0,0,0,0,1
"12048",0,0,0,0,0,0,1
"12049",0,0,0,0,0,0,1
"12050",0,0,0,0,0,0,1
"12051",0,0,0,0,0,0,1
"12052",0,0,0,0,0,0,1
"12053",0,0,0,0,0,0,1
"12054",0,0,0,0,0,0,1
"12055",0,0,0,0,0,0,1
"12056",0,0,0,0,0,0,1
"12057",0,0,0,0,0,0,1
"12058",0,0,0,0,0,0,1
"12059",0,0,0,0,0,0,1
"12060",0,0,0,0,0,0,1
"12061",0,0,0,0,0,0,1
"12062",0,0,0,0,0,0,1
"12063",0,0,0,0,0,0,1
"12064",0,0,0,0,0,0,1
"12065",0,0,0,0,0,0,1
"12066",0,0,0,0,0,0,1
"12067",0,0,0,0,0,0,1
"12068",0,0,0,0,0,0,1
"12069",0,0,0,0,0,0,1
"12070",0,0,0,0,0,0,1
"12071",0,0,0,0,0,0,1
"12072",0,0,0,0,0,0,1
"12073",0,0,0,0,0,0,1
"12074",0,0,0,0,0,0,1
"12075",0,0,0,0,0,0,1
"12076",0,0,0,0,0,0,1
"12077",0,0,0,0,0,0,1
"12078",0,0,0,0,0,0,1
"12079",0,0,0,0,0,0,1
"12080",0,0,0,0,0,0,1
"12081",0,0,0,0,0,0,1
"12082",0,0,0,0,0,0,1
"12083",0,0,0,0,0,0,1
"12084",0,0,0,0,0,0,1
"12085",0,0,0,0,0,0,1
"12086",0,0,0,0,0,0,1
"12087",0,0,0,0,0,0,1
"12088",0,0,0,0,0,0,1
"12089",0,0,0,0,0,0,1
"12090",NA,NA,NA,NA,NA,NA,NA
"12091",NA,NA,NA,NA,NA,NA,NA
"12092",NA,NA,NA,NA,NA,NA,NA
"12093",NA,NA,NA,NA,NA,NA,NA
"12094",NA,NA,NA,NA,NA,NA,NA
"12095",NA,NA,NA,NA,NA,NA,NA
"12096",NA,NA,NA,NA,NA,NA,NA
"12097",0,1,0,0,0,0,0
"12098",0,1,0,0,0,0,0
"12099",0,1,0,0,0,0,0
"12100",0,1,0,0,0,0,0
"12101",0,1,0,0,0,0,0
"12102",0,1,0,0,0,0,0
"12103",0,1,0,0,0,0,0
"12104",0,1,0,0,0,0,0
"12105",0,1,0,0,0,0,0
"12106",0,1,0,0,0,0,0
"12107",0,1,0,0,0,0,0
"12108",0,1,0,0,0,0,0
"12109",0,1,0,0,0,0,0
"12110",0,1,0,0,0,0,0
"12111",0,1,0,0,0,0,0
"12112",0,1,0,0,0,0,0
"12113",0,1,0,0,0,0,0
"12114",0,1,0,0,0,0,0
"12115",NA,NA,NA,NA,NA,NA,NA
"12116",NA,NA,NA,NA,NA,NA,NA
"12117",NA,NA,NA,NA,NA,NA,NA
"12118",NA,NA,NA,NA,NA,NA,NA
"12119",0,1,0,0,0,0,0
"12120",0,1,0,0,0,0,0
"12121",0,1,0,0,0,0,0
"12122",0,1,0,0,0,0,0
"12123",0,1,0,0,0,0,0
"12124",0,1,0,0,0,0,0
"12125",0,1,0,0,0,0,0
"12126",0,1,0,0,0,0,0
"12127",0,1,0,0,0,0,0
"12128",0,1,0,0,0,0,0
"12129",0,1,0,0,0,0,0
"12130",0,1,0,0,0,0,0
"12131",0,1,0,0,0,0,0
"12132",NA,NA,NA,NA,NA,NA,NA
"12133",NA,NA,NA,NA,NA,NA,NA
"12134",NA,NA,NA,NA,NA,NA,NA
"12135",0,0,0,1,0,0,0
"12136",0,0,0,1,0,0,0
"12137",0,0,0,1,0,0,0
"12138",0,0,0,1,0,0,0
"12139",0,0,0,1,0,0,0
"12140",0,0,0,1,0,0,0
"12141",0,0,0,1,0,0,0
"12142",0,0,0,1,0,0,0
"12143",0,0,0,1,0,0,0
"12144",0,0,0,1,0,0,0
"12145",0,0,0,1,0,0,0
"12146",0,0,0,1,0,0,0
"12147",0,0,0,1,0,0,0
"12148",0,0,0,1,0,0,0
"12149",0,0,0,1,0,0,0
"12150",0,0,0,1,0,0,0
"12151",0,0,0,1,0,0,0
"12152",0,0,0,1,0,0,0
"12153",0,0,0,1,0,0,0
"12154",0,0,0,1,0,0,0
"12155",0,0,0,1,0,0,0
"12156",0,0,0,1,0,0,0
"12157",0,0,0,1,0,0,0
"12158",0,0,0,1,0,0,0
"12159",0,0,0,1,0,0,0
"12160",0,0,0,1,0,0,0
"12161",0,0,0,1,0,0,0
"12162",0,0,0,1,0,0,0
"12163",0,0,0,1,0,0,0
"12164",NA,NA,NA,NA,NA,NA,NA
"12165",NA,NA,NA,NA,NA,NA,NA
"12166",0,0,0,0,0,0,1
"12167",NA,NA,NA,NA,NA,NA,NA
"12168",NA,NA,NA,NA,NA,NA,NA
"12169",0,0,0,1,0,0,0
"12170",0,0,0,1,0,0,0
"12171",0,0,0,1,0,0,0
"12172",0,0,0,1,0,0,0
"12173",NA,NA,NA,NA,NA,NA,NA
"12174",NA,NA,NA,NA,NA,NA,NA
"12175",NA,NA,NA,NA,NA,NA,NA
"12176",NA,NA,NA,NA,NA,NA,NA
"12177",NA,NA,NA,NA,NA,NA,NA
"12178",NA,NA,NA,NA,NA,NA,NA
"12179",NA,NA,NA,NA,NA,NA,NA
"12180",NA,NA,NA,NA,NA,NA,NA
"12181",0,0,1,0,0,0,0
"12182",NA,NA,NA,NA,NA,NA,NA
"12183",0,0,0,0,0,0,1
"12184",0,0,0,0,0,0,1
"12185",0,0,0,0,0,0,1
"12186",0,0,0,0,0,0,1
"12187",0,0,0,0,0,0,1
"12188",0,0,0,0,0,0,1
"12189",0,0,0,0,0,0,1
"12190",0,0,0,0,0,0,1
"12191",0,0,0,0,0,0,1
"12192",0,0,0,0,0,0,1
"12193",0,0,0,0,0,0,1
"12194",0,0,0,0,0,0,1
"12195",0,0,0,0,0,0,1
"12196",0,0,0,0,0,0,1
"12197",0,0,0,0,0,0,1
"12198",0,0,0,0,0,0,1
"12199",0,0,0,0,0,0,1
"12200",0,0,0,0,0,0,1
"12201",0,0,0,0,0,0,1
"12202",0,0,0,0,0,0,1
"12203",0,0,0,0,0,0,1
"12204",0,0,0,0,0,0,1
"12205",0,0,0,0,0,0,1
"12206",0,0,0,0,0,0,1
"12207",0,0,0,0,0,0,1
"12208",0,0,0,0,0,0,1
"12209",0,0,0,0,0,0,1
"12210",0,0,0,0,0,0,1
"12211",0,0,0,0,0,0,1
"12212",0,0,0,0,0,0,1
"12213",0,0,0,0,0,0,1
"12214",0,0,0,0,0,0,1
"12215",0,0,0,0,0,0,1
"12216",0,0,0,0,0,0,1
"12217",0,0,0,0,0,0,1
"12218",0,0,0,0,0,0,1
"12219",0,0,0,0,0,0,1
"12220",0,0,0,0,0,0,1
"12221",0,0,0,0,0,0,1
"12222",0,0,0,0,0,0,1
"12223",0,0,0,0,0,0,1
"12224",0,0,0,0,0,0,1
"12225",0,0,0,0,0,0,1
"12226",0,0,0,0,0,0,1
"12227",0,0,0,0,0,0,1
"12228",0,0,0,0,0,0,1
"12229",0,0,0,0,0,0,1
"12230",0,0,0,0,0,0,1
"12231",0,0,0,0,0,0,1
"12232",0,0,0,0,0,0,1
"12233",0,0,0,0,0,0,1
"12234",0,0,0,0,0,0,1
"12235",0,0,0,0,0,0,1
"12236",0,0,0,0,0,0,1
"12237",0,0,0,0,0,0,1
"12238",0,0,0,0,0,0,1
"12239",0,0,0,0,0,0,1
"12240",0,0,0,0,0,0,1
"12241",0,0,0,0,0,0,1
"12242",0,0,0,0,0,0,1
"12243",0,0,0,0,0,0,1
"12244",0,0,0,0,0,0,1
"12245",0,0,0,0,0,0,1
"12246",0,0,0,0,0,0,1
"12247",0,0,0,0,0,0,1
"12248",0,0,0,0,0,0,1
"12249",0,0,0,0,0,0,1
"12250",0,0,0,0,0,0,1
"12251",0,0,0,0,0,0,1
"12252",0,0,0,0,0,0,1
"12253",0,0,0,0,0,0,1
"12254",0,0,0,0,0,0,1
"12255",0,0,0,0,0,0,1
"12256",0,0,0,0,0,0,1
"12257",0,0,0,0,0,0,1
"12258",0,0,0,0,0,0,1
"12259",0,0,0,0,0,0,1
"12260",0,0,0,0,0,0,1
"12261",0,0,0,0,0,0,1
"12262",0,0,0,0,0,0,1
"12263",0,0,0,0,0,0,1
"12264",0,0,0,0,0,0,1
"12265",0,0,0,0,0,0,1
"12266",0,0,0,0,0,0,1
"12267",0,0,0,0,0,0,1
"12268",0,0,0,0,0,0,1
"12269",0,0,0,0,0,0,1
"12270",0,0,0,0,0,0,1
"12271",0,0,0,0,0,0,1
"12272",0,0,0,0,0,0,1
"12273",0,0,0,0,0,0,1
"12274",0,0,0,0,0,0,1
"12275",0,0,0,0,0,0,1
"12276",0,0,0,0,0,0,1
"12277",0,0,0,0,0,0,1
"12278",0,0,0,0,0,0,1
"12279",0,0,0,0,0,0,1
"12280",0,0,0,0,0,0,1
"12281",0,0,0,0,0,0,1
"12282",0,0,0,0,0,0,1
"12283",0,0,0,0,0,0,1
"12284",0,0,0,0,0,0,1
"12285",0,0,0,0,0,0,1
"12286",0,0,0,0,0,0,1
"12287",0,0,0,0,0,0,1
"12288",0,0,0,0,0,0,1
"12289",0,0,0,0,0,0,1
"12290",0,0,0,0,0,0,1
"12291",0,0,0,0,0,0,1
"12292",0,0,0,0,0,0,1
"12293",0,0,0,0,0,0,1
"12294",0,0,0,0,0,0,1
"12295",0,0,0,0,0,0,1
"12296",0,0,0,0,0,0,1
"12297",0,0,0,0,0,0,1
"12298",0,0,0,0,0,0,1
"12299",0,0,0,0,0,0,1
"12300",0,0,0,0,0,0,1
"12301",0,0,0,0,0,0,1
"12302",0,0,0,0,0,0,1
"12303",0,0,0,0,0,0,1
"12304",0,0,0,0,0,0,1
"12305",0,0,0,0,0,0,1
"12306",0,0,0,0,0,0,1
"12307",0,0,0,0,0,0,1
"12308",0,0,0,0,0,0,1
"12309",0,0,0,0,0,0,1
"12310",0,0,0,0,0,0,1
"12311",0,0,0,0,0,0,1
"12312",0,0,0,0,0,0,1
"12313",0,0,0,0,0,0,1
"12314",0,0,0,0,0,0,1
"12315",0,0,0,0,0,0,1
"12316",0,0,0,0,0,0,1
"12317",0,0,0,0,0,0,1
"12318",0,0,0,0,0,0,1
"12319",0,0,0,0,0,0,1
"12320",0,0,0,0,0,0,1
"12321",0,0,0,0,0,0,1
"12322",0,0,0,0,0,0,1
"12323",0,0,0,0,0,0,1
"12324",0,0,0,0,0,0,1
"12325",0,0,0,0,0,0,1
"12326",0,0,0,0,0,0,1
"12327",0,0,0,0,0,0,1
"12328",0,0,0,0,0,0,1
"12329",0,0,0,0,0,0,1
"12330",0,0,0,0,0,0,1
"12331",0,0,0,0,0,0,1
"12332",0,0,0,0,0,0,1
"12333",0,0,0,0,0,0,1
"12334",0,0,0,0,0,0,1
"12335",0,0,0,0,0,0,1
"12336",0,0,0,0,0,0,1
"12337",0,0,0,0,0,0,1
"12338",0,0,0,0,0,0,1
"12339",0,0,0,0,0,0,1
"12340",0,0,0,0,0,0,1
"12341",0,0,0,0,0,0,1
"12342",0,0,0,0,0,0,1
"12343",0,0,0,0,0,0,1
"12344",0,0,0,0,0,0,1
"12345",0,0,0,0,0,0,1
"12346",0,0,0,0,0,0,1
"12347",0,0,0,0,0,0,1
"12348",0,0,0,0,0,0,1
"12349",0,0,0,0,0,0,1
"12350",0,0,0,0,0,0,1
"12351",0,0,0,0,0,0,1
"12352",0,0,0,0,0,0,1
"12353",0,0,0,0,0,0,1
"12354",0,0,0,0,0,0,1
"12355",0,0,0,0,0,0,1
"12356",0,0,0,0,0,0,1
"12357",0,0,0,0,0,0,1
"12358",0,0,0,0,0,0,1
"12359",0,0,0,0,0,0,1
"12360",0,0,0,0,0,0,1
"12361",0,0,0,0,0,0,1
"12362",0,0,0,0,0,0,1
"12363",0,0,0,0,0,0,1
"12364",0,0,0,0,0,0,1
"12365",0,0,0,0,0,0,1
"12366",0,0,0,0,0,0,1
"12367",0,0,0,0,0,0,1
"12368",0,0,0,0,0,0,1
"12369",0,0,0,0,0,0,1
"12370",0,0,0,0,0,0,1
"12371",0,0,0,0,0,0,1
"12372",0,0,0,0,0,0,1
"12373",0,0,0,0,0,0,1
"12374",0,0,0,0,0,0,1
"12375",0,0,0,0,0,0,1
"12376",0,0,0,0,0,0,1
"12377",0,0,0,0,0,0,1
"12378",0,0,0,0,0,0,1
"12379",0,0,0,0,0,0,1
"12380",0,0,0,0,0,0,1
"12381",0,0,0,0,0,0,1
"12382",0,0,0,0,0,0,1
"12383",0,0,0,0,0,0,1
"12384",0,0,0,0,0,0,1
"12385",0,0,0,0,0,0,1
"12386",0,0,0,0,0,0,1
"12387",0,0,0,0,0,0,1
"12388",0,0,0,0,0,0,1
"12389",0,0,0,0,0,0,1
"12390",0,0,0,0,0,0,1
"12391",0,0,0,0,0,0,1
"12392",0,0,0,0,0,0,1
"12393",0,0,0,0,0,0,1
"12394",0,0,0,0,0,0,1
"12395",0,0,0,0,0,0,1
"12396",0,0,0,0,0,0,1
"12397",0,0,0,0,0,0,1
"12398",0,0,0,0,0,0,1
"12399",0,0,0,0,0,0,1
"12400",0,0,0,0,0,0,1
"12401",0,0,0,0,0,0,1
"12402",0,0,0,0,0,0,1
"12403",0,0,0,0,0,0,1
"12404",0,0,0,0,0,0,1
"12405",0,0,0,0,0,0,1
"12406",0,0,0,0,0,0,1
"12407",0,0,0,0,0,0,1
"12408",0,0,0,0,0,0,1
"12409",0,0,0,0,0,0,1
"12410",0,0,0,0,0,0,1
"12411",0,0,0,0,0,0,1
"12412",0,0,0,0,0,0,1
"12413",0,0,0,0,0,0,1
"12414",0,0,0,0,0,0,1
"12415",0,0,0,0,0,0,1
"12416",0,0,0,0,0,0,1
"12417",0,0,0,0,0,0,1
"12418",0,0,0,0,0,0,1
"12419",0,0,0,0,0,0,1
"12420",0,0,0,0,0,0,1
"12421",0,0,0,0,0,0,1
"12422",0,0,0,0,0,0,1
"12423",0,0,0,0,0,0,1
"12424",0,0,0,0,0,0,1
"12425",0,0,0,0,0,0,1
"12426",NA,NA,NA,NA,NA,NA,NA
"12427",NA,NA,NA,NA,NA,NA,NA
"12428",1,0,0,0,0,0,0
"12429",1,0,0,0,0,0,0
"12430",1,0,0,0,0,0,0
"12431",1,0,0,0,0,0,0
"12432",1,0,0,0,0,0,0
"12433",1,0,0,0,0,0,0
"12434",1,0,0,0,0,0,0
"12435",1,0,0,0,0,0,0
"12436",1,0,0,0,0,0,0
"12437",1,0,0,0,0,0,0
"12438",1,0,0,0,0,0,0
"12439",1,0,0,0,0,0,0
"12440",1,0,0,0,0,0,0
"12441",1,0,0,0,0,0,0
"12442",1,0,0,0,0,0,0
"12443",1,0,0,0,0,0,0
"12444",1,0,0,0,0,0,0
"12445",1,0,0,0,0,0,0
"12446",1,0,0,0,0,0,0
"12447",1,0,0,0,0,0,0
"12448",1,0,0,0,0,0,0
"12449",1,0,0,0,0,0,0
"12450",1,0,0,0,0,0,0
"12451",1,0,0,0,0,0,0
"12452",1,0,0,0,0,0,0
"12453",1,0,0,0,0,0,0
"12454",1,0,0,0,0,0,0
"12455",1,0,0,0,0,0,0
"12456",1,0,0,0,0,0,0
"12457",1,0,0,0,0,0,0
"12458",1,0,0,0,0,0,0
"12459",1,0,0,0,0,0,0
"12460",1,0,0,0,0,0,0
"12461",1,0,0,0,0,0,0
"12462",1,0,0,0,0,0,0
"12463",1,0,0,0,0,0,0
"12464",1,0,0,0,0,0,0
"12465",1,0,0,0,0,0,0
"12466",1,0,0,0,0,0,0
"12467",1,0,0,0,0,0,0
"12468",1,0,0,0,0,0,0
"12469",1,0,0,0,0,0,0
"12470",1,0,0,0,0,0,0
"12471",1,0,0,0,0,0,0
"12472",1,0,0,0,0,0,0
"12473",1,0,0,0,0,0,0
"12474",1,0,0,0,0,0,0
"12475",1,0,0,0,0,0,0
"12476",1,0,0,0,0,0,0
"12477",1,0,0,0,0,0,0
"12478",1,0,0,0,0,0,0
"12479",1,0,0,0,0,0,0
"12480",1,0,0,0,0,0,0
"12481",1,0,0,0,0,0,0
"12482",1,0,0,0,0,0,0
"12483",1,0,0,0,0,0,0
"12484",1,0,0,0,0,0,0
"12485",1,0,0,0,0,0,0
"12486",1,0,0,0,0,0,0
"12487",1,0,0,0,0,0,0
"12488",1,0,0,0,0,0,0
"12489",1,0,0,0,0,0,0
"12490",1,0,0,0,0,0,0
"12491",1,0,0,0,0,0,0
"12492",1,0,0,0,0,0,0
"12493",1,0,0,0,0,0,0
"12494",1,0,0,0,0,0,0
"12495",1,0,0,0,0,0,0
"12496",1,0,0,0,0,0,0
"12497",1,0,0,0,0,0,0
"12498",1,0,0,0,0,0,0
"12499",1,0,0,0,0,0,0
"12500",1,0,0,0,0,0,0
"12501",1,0,0,0,0,0,0
"12502",1,0,0,0,0,0,0
"12503",1,0,0,0,0,0,0
"12504",1,0,0,0,0,0,0
"12505",1,0,0,0,0,0,0
"12506",1,0,0,0,0,0,0
"12507",1,0,0,0,0,0,0
"12508",1,0,0,0,0,0,0
"12509",1,0,0,0,0,0,0
"12510",1,0,0,0,0,0,0
"12511",1,0,0,0,0,0,0
"12512",1,0,0,0,0,0,0
"12513",1,0,0,0,0,0,0
"12514",1,0,0,0,0,0,0
"12515",1,0,0,0,0,0,0
"12516",1,0,0,0,0,0,0
"12517",1,0,0,0,0,0,0
"12518",1,0,0,0,0,0,0
"12519",1,0,0,0,0,0,0
"12520",1,0,0,0,0,0,0
"12521",1,0,0,0,0,0,0
"12522",1,0,0,0,0,0,0
"12523",1,0,0,0,0,0,0
"12524",1,0,0,0,0,0,0
"12525",1,0,0,0,0,0,0
"12526",1,0,0,0,0,0,0
"12527",1,0,0,0,0,0,0
"12528",1,0,0,0,0,0,0
"12529",1,0,0,0,0,0,0
"12530",1,0,0,0,0,0,0
"12531",1,0,0,0,0,0,0
"12532",1,0,0,0,0,0,0
"12533",1,0,0,0,0,0,0
"12534",1,0,0,0,0,0,0
"12535",1,0,0,0,0,0,0
"12536",1,0,0,0,0,0,0
"12537",1,0,0,0,0,0,0
"12538",1,0,0,0,0,0,0
"12539",1,0,0,0,0,0,0
"12540",1,0,0,0,0,0,0
"12541",1,0,0,0,0,0,0
"12542",1,0,0,0,0,0,0
"12543",1,0,0,0,0,0,0
"12544",1,0,0,0,0,0,0
"12545",1,0,0,0,0,0,0
"12546",1,0,0,0,0,0,0
"12547",1,0,0,0,0,0,0
"12548",1,0,0,0,0,0,0
"12549",1,0,0,0,0,0,0
"12550",1,0,0,0,0,0,0
"12551",1,0,0,0,0,0,0
"12552",1,0,0,0,0,0,0
"12553",1,0,0,0,0,0,0
"12554",1,0,0,0,0,0,0
"12555",1,0,0,0,0,0,0
"12556",1,0,0,0,0,0,0
"12557",1,0,0,0,0,0,0
"12558",1,0,0,0,0,0,0
"12559",1,0,0,0,0,0,0
"12560",1,0,0,0,0,0,0
"12561",1,0,0,0,0,0,0
"12562",1,0,0,0,0,0,0
"12563",1,0,0,0,0,0,0
"12564",1,0,0,0,0,0,0
"12565",1,0,0,0,0,0,0
"12566",1,0,0,0,0,0,0
"12567",1,0,0,0,0,0,0
"12568",1,0,0,0,0,0,0
"12569",1,0,0,0,0,0,0
"12570",1,0,0,0,0,0,0
"12571",1,0,0,0,0,0,0
"12572",1,0,0,0,0,0,0
"12573",1,0,0,0,0,0,0
"12574",1,0,0,0,0,0,0
"12575",1,0,0,0,0,0,0
"12576",1,0,0,0,0,0,0
"12577",1,0,0,0,0,0,0
"12578",1,0,0,0,0,0,0
"12579",1,0,0,0,0,0,0
"12580",1,0,0,0,0,0,0
"12581",1,0,0,0,0,0,0
"12582",1,0,0,0,0,0,0
"12583",1,0,0,0,0,0,0
"12584",1,0,0,0,0,0,0
"12585",1,0,0,0,0,0,0
"12586",1,0,0,0,0,0,0
"12587",1,0,0,0,0,0,0
"12588",1,0,0,0,0,0,0
"12589",1,0,0,0,0,0,0
"12590",1,0,0,0,0,0,0
"12591",1,0,0,0,0,0,0
"12592",1,0,0,0,0,0,0
"12593",1,0,0,0,0,0,0
"12594",1,0,0,0,0,0,0
"12595",0,0,0,0,0,0,1
"12596",0,0,0,0,0,0,1
"12597",0,0,0,0,0,0,1
"12598",0,0,0,0,0,0,1
"12599",0,0,0,0,0,0,1
"12600",0,0,0,0,0,0,1
"12601",0,0,0,0,0,0,1
"12602",0,0,0,0,0,0,1
"12603",0,0,0,0,0,0,1
"12604",0,0,0,0,0,0,1
"12605",0,0,0,0,0,0,1
"12606",0,0,0,0,0,0,1
"12607",0,0,0,0,0,0,1
"12608",0,0,0,0,0,0,1
"12609",0,0,0,0,0,0,1
"12610",0,0,0,0,0,0,1
"12611",0,0,0,0,0,0,1
"12612",0,0,0,0,0,0,1
"12613",0,0,0,0,0,0,1
"12614",0,0,0,0,0,0,1
"12615",0,0,0,0,0,0,1
"12616",0,0,0,0,0,0,1
"12617",0,0,0,0,0,0,1
"12618",0,0,0,0,0,0,1
"12619",0,0,0,0,0,0,1
"12620",0,0,0,0,0,0,1
"12621",0,0,0,0,0,0,1
"12622",0,0,0,0,0,0,1
"12623",0,0,0,0,0,0,1
"12624",0,0,0,0,0,0,1
"12625",0,0,0,0,0,0,1
"12626",0,0,0,0,0,0,1
"12627",0,0,0,0,0,0,1
"12628",0,0,0,0,0,0,1
"12629",0,0,0,0,0,0,1
"12630",0,0,0,0,0,0,1
"12631",0,0,0,0,0,0,1
"12632",0,0,0,0,0,0,1
"12633",0,0,0,0,0,0,1
"12634",0,0,0,0,0,0,1
"12635",0,0,0,0,0,0,1
"12636",0,0,0,0,0,0,1
"12637",0,0,0,0,0,0,1
"12638",0,0,0,0,0,0,1
"12639",0,0,0,0,0,0,1
"12640",0,0,0,0,0,0,1
"12641",0,0,0,0,0,0,1
"12642",0,0,0,0,0,0,1
"12643",0,0,0,0,0,0,1
"12644",0,0,0,0,0,0,1
"12645",0,0,0,0,0,0,1
"12646",0,0,0,0,0,0,1
"12647",0,0,0,0,0,0,1
"12648",0,0,0,0,0,0,1
"12649",0,0,0,0,0,0,1
"12650",0,0,0,0,0,0,1
"12651",0,0,0,0,0,0,1
"12652",0,0,0,0,0,0,1
"12653",0,0,0,0,0,0,1
"12654",0,0,0,0,0,0,1
"12655",0,0,0,0,0,0,1
"12656",0,0,0,0,0,0,1
"12657",0,0,0,0,0,0,1
"12658",0,0,0,0,0,0,1
"12659",0,0,0,0,0,0,1
"12660",0,0,0,0,0,0,1
"12661",0,0,0,0,0,0,1
"12662",0,0,0,0,0,0,1
"12663",0,0,0,0,0,0,1
"12664",0,0,0,0,0,0,1
"12665",0,0,0,0,0,0,1
"12666",0,0,0,0,0,0,1
"12667",0,0,0,0,0,0,1
"12668",0,0,0,0,0,0,1
"12669",0,0,0,0,0,0,1
"12670",0,0,0,0,0,0,1
"12671",0,0,0,0,0,0,1
"12672",0,0,0,0,0,0,1
"12673",0,0,0,0,0,0,1
"12674",0,0,0,0,0,0,1
"12675",0,0,0,0,0,0,1
"12676",0,0,0,0,0,0,1
"12677",0,0,0,0,0,0,1
"12678",0,0,0,0,0,0,1
"12679",0,0,0,0,0,0,1
"12680",0,0,0,0,0,0,1
"12681",0,0,0,0,0,0,1
"12682",0,0,0,0,0,0,1
"12683",0,0,0,0,0,0,1
"12684",0,0,0,0,0,0,1
"12685",0,0,0,0,0,0,1
"12686",0,0,0,0,0,0,1
"12687",0,0,0,0,0,0,1
"12688",0,0,0,0,0,0,1
"12689",0,0,0,0,0,0,1
"12690",0,0,0,0,0,0,1
"12691",0,0,0,0,0,0,1
"12692",0,0,0,0,0,0,1
"12693",0,0,0,0,0,0,1
"12694",0,0,0,0,0,0,1
"12695",0,0,0,0,0,0,1
"12696",0,0,0,0,0,0,1
"12697",0,0,0,0,0,0,1
"12698",0,0,0,0,0,0,1
"12699",0,0,0,0,0,0,1
"12700",0,0,0,0,0,0,1
"12701",0,0,0,0,0,0,1
"12702",0,0,0,0,0,0,1
"12703",0,0,0,0,0,0,1
"12704",0,0,0,0,0,0,1
"12705",0,0,0,0,0,0,1
"12706",0,0,0,0,0,0,1
"12707",0,0,0,0,0,0,1
"12708",0,0,0,0,0,0,1
"12709",0,0,0,0,0,0,1
"12710",0,0,0,0,0,0,1
"12711",0,0,0,0,0,0,1
"12712",0,0,0,0,0,0,1
"12713",0,0,0,0,0,0,1
"12714",0,0,0,0,0,0,1
"12715",0,0,0,0,0,0,1
"12716",0,0,0,0,0,0,1
"12717",0,0,0,0,0,0,1
"12718",0,0,0,0,0,0,1
"12719",0,0,0,0,0,0,1
"12720",0,0,0,0,0,0,1
"12721",0,0,0,0,0,0,1
"12722",0,0,0,0,0,0,1
"12723",0,0,0,0,0,0,1
"12724",0,0,0,0,0,0,1
"12725",0,0,0,0,0,0,1
"12726",0,0,0,0,0,0,1
"12727",0,0,0,0,0,0,1
"12728",0,0,0,0,0,0,1
"12729",0,0,0,0,0,0,1
"12730",0,0,0,0,0,0,1
"12731",0,0,0,0,0,0,1
"12732",0,0,0,0,0,0,1
"12733",0,0,0,0,0,0,1
"12734",0,0,0,0,0,0,1
"12735",0,0,0,0,0,0,1
"12736",0,0,0,0,0,0,1
"12737",0,0,0,0,0,0,1
"12738",0,0,0,0,0,0,1
"12739",0,0,0,0,0,0,1
"12740",0,0,0,0,0,0,1
"12741",0,0,0,0,0,0,1
"12742",0,0,0,0,0,0,1
